time,AcX,AcY,GyZ
20020,168,-800,79
20041,-36,-612,83
20100,-76,-516,66
20121,-44,-528,54
20142,-164,-784,67
20163,-84,-756,104
20185,-164,-616,142
20205,-36,-780,166
20227,-28,-624,231
20248,-24,-552,208
20269,-264,-540,221
20290,40,-392,223
20311,-100,-436,176
20332,12,-340,173
20354,56,-416,173
20374,-276,-300,155
20396,196,-476,91
20417,152,-604,96
20438,308,-444,86
20459,-88,-320,65
20484,224,-676,33
20504,-316,-512,43
20562,-76,-428,93
20584,-40,-256,35
20604,-12,-544,57
20626,-28,-296,75
20646,-44,-376,49
20668,-48,-528,101
20689,12,-372,62
20710,-44,-584,58
20731,-40,-356,58
20753,-136,-436,59
20773,-156,-552,75
20795,8,-456,72
20815,-64,-464,59
20837,12,-508,63
20858,-88,-512,64
20879,148,204,75
20900,148,-448,60
20921,-148,-396,70
20942,-136,-464,67
20964,-24,-484,77
