time,AcX,AcY,GyZ
17640,120,-436,-3626
17661,48,-320,-3605
17682,-12,-476,-3565
17703,-108,-440,-3577
17725,40,-324,-3546
17746,104,-360,-3530
17767,96,-328,-3515
17788,68,-424,-3505
17810,120,-448,-3491
17831,-12,-424,-3473
17852,-20,-408,-3469
17873,-8,-360,-3449
17895,-4,-352,-3457
17916,152,-416,-3420
17974,16,-416,-3358
17995,156,-368,-3366
18016,92,-416,-3357
18037,36,-384,-3337
18062,108,-388,-3313
18091,48,-356,-3307
18112,92,-400,-3267
18132,48,-416,-3287
18154,108,-380,-3258
18176,128,-452,-3240
18197,124,-340,-3235
18217,-4,-356,-3199
18239,36,-420,-3192
18260,28,-384,-3198
18281,132,-328,-3151
18302,164,-396,-3155
18324,116,-336,-3139
18344,124,-396,-3114
18366,16,-384,-3084
18387,176,-324,-3075
18445,164,-380,-3051
18466,96,-400,-3024
18488,60,-360,-3014
18508,16,-364,-2979
18530,60,-392,-3007
18551,68,-236,-2985
18572,36,-392,-2971
18593,48,-368,-2964
18618,84,-388,-2906
18639,108,-320,-2927
18660,68,-348,-2879
18681,0,-312,-2882
18703,96,-384,-2900
18723,56,-296,-2856
18745,96,-336,-2867
18766,72,-440,-2835
18787,32,-408,-2823
18808,48,-336,-2802
18830,152,-436,-2773
18851,-12,-384,-2773
18909,56,-396,-2727
18930,44,-316,-2717
18951,60,-344,-2718
18972,100,-380,-2710
18994,100,-368,-2685
19014,132,-360,-2678
19036,148,-380,-2667
19057,88,-344,-2620
19078,-108,-360,-2607
19099,96,-320,-2594
19121,28,-356,-2586
19142,92,-344,-2573
19166,160,-236,-2541
19187,-4,-376,-2548
19209,136,-284,-2521
19230,56,-232,-2501
19251,96,-328,-2484
19272,84,-332,-2484
19301,92,-344,-2436
19322,20,-348,-2434
19381,84,-280,-2382
19401,196,-408,-2382
19423,36,-204,-2382
19444,-20,-376,-2366
19465,28,-320,-2329
19486,112,-312,-2313
19508,84,-336,-2322
19529,120,-336,-2285
19550,108,-400,-2263
19571,40,-348,-2257
19593,44,-288,-2225
19613,92,-404,-2221
19635,108,-352,-2176
19656,68,-252,-2153
19677,56,-360,-2163
19698,44,-232,-2154
19723,-12,-352,-2120
19744,40,-312,-2117
19765,72,-292,-2112
19786,-8,-336,-2073
