time,AcX,AcY,GyZ
18917,1036,-672,1644
18938,1112,-708,1654
18960,1132,-664,1626
18981,1064,-664,1605
19040,1092,-624,1568
19061,1120,-700,1535
19083,1120,-684,1502
19104,1120,-636,1500
19126,1024,-596,1498
19148,1012,-572,1461
19170,1168,-652,1430
19191,1024,-636,1417
19213,960,-712,1410
19272,1120,-660,1376
19294,1124,-540,1340
19315,996,-712,1311
19337,1192,-648,1327
19358,1064,-712,1303
19380,1196,-672,1292
19401,1128,-652,1274
19427,996,-648,1256
19448,1020,-724,1232
19508,1104,-636,1185
19529,1056,-656,1158
19551,1028,-596,1168
19572,1112,-664,1145
,1092,-632,1118
19618,1108,-656,1093
19640,1116,-588,1075
19661,1080,-544,1077
19683,1092,-656,1078
19704,1120,-568,1042
19762,1112,-672,1004
19783,1084,-652,982
19805,1076,-596,949
19826,1120,-568,930
19848,1108,-720,930
19869,1056,-668,923
19891,1104,-568,887
19912,1156,-624,880
19934,1100,-612,877
19993,1112,-584,818
20015,1048,-592,792
20036,1036,-632,779
20058,1100,-528,752
20077,1100,-648,769
20099,1068,-552,750
20120,1120,-504,718
20142,1108,-628,733
20163,1120,-580,716
20185,1080,-568,692
20242,1096,-696,637
20263,1108,-624,626
20285,1172,-796,604
20306,1216,-744,601
20328,1036,-624,593
20350,1096,-608,576
20372,1224,-680,539
20393,1032,-612,538
20415,1152,-604,538
20474,1100,-640,469
20496,1132,-608,491
20517,1088,-580,460
20539,1132,-640,442
20560,1000,-580,421
20582,1176,-628,419
20603,1112,-560,397
20625,1116,-672,398
20646,1024,-580,376
20708,1104,-704,350
20729,1104,-556,313
20751,1068,-600,320
20772,1120,-648,288
20794,1060,-580,304
20815,1048,-560,272
20837,1080,-492,240
20858,988,-580,255
20880,1192,-576,232
20901,1124,-580,195
20961,1072,-620,191
20981,1008,-580,196
21003,1012,-672,145
21024,1116,-692,159
21046,1064,-600,140
21067,1136,-696,138
21090,1128,-652,119
21111,1088,-536,112
21133,992,-620,110
21191,1084,-584,67
21213,1124,-636,60
21234,1084,-652,40
21256,1068,-660,36
21277,1032,-636,54
21299,1168,-580,24
21323,1008,-592,23
21345,944,-656,23
21366,1084,-672,47
21425,1068,-676,18
